C,S
29,0
1,0
39,0
20,0
106,0
82,0
9,0
11,0
5,0
6,1
37,0
67,0
2,0
1,0
38,0
16,0
14,0
1,1
21,0
41,1
6,1
10,0
2,1
1,0
91,0
2,0
82,0
2,0
6,0
1,0
15,0
2,0
71,0
2,0
2,0
18,0
44,0
1,0
12,0
2,1
30,1
1,0
75,0
6,0
44,0
2,0
3,0
7,0
5,0
3,1
1,0
6,0
2,1
24,0
2,0
2,1
8,0
1,1
4,1
33,0
8,0
1,0
12,0
22,0
69,0
4,0
9,0
5,0
13,0
1,1
4,0
2,1
1,0
5,0
1,0
64,0
44,0
4,0
34,0
2,0
25,0
1,0
21,0
52,0
1,0
3,0
2,1
46,0
6,0
1,0
12,0
1,0
3,0
5,0
2,0
6,1
1,0
2,0
2,0
15,0
6,1
58,0
43,0
18,0
60,0
6,1
4,0
26,0
152,0
23,0
4,0
32,0
25,0
8,0
33,0
1,0
33,0
75,0
2,0
104,0
8,0
14,0
114,0
5,0
6,1
2,1
15,0
1,0
21,0
16,0
14,0
2,0
7,0
39,0
4,0
24,0
1,0
26,0
4,0
2,0
32,0
9,0
6,0
5,0
17,0
2,0
1,0
7,0
11,0
1,0
38,0
33,0
30,0
25,0
13,0
4,0
45,0
2,0
3,0
15,0
3,0
32,0
3,0
11,0
2,0
12,0
66,0
2,1
1,0
4,0
4,0
39,0
25,0
29,0
13,0
15,0
41,0
19,0
2,1
59,0
9,0
51,0
1,0
3,0
5,0
2,0
6,1
2,0
30,0
1,0
7,0
1,0
6,0
6,1
19,0
2,1
14,0
144,0
18,0
16,0
9,0
6,0
87,0
8,0
12,0
15,0
2,0
1,0
2,1
2,0
14,0
12,0
24,0
17,0
2,0
6,0
6,0
1,0
2,0
61,0
16,0
26,0
3,0
22,0
35,0
5,0
56,0
8,0
1,0
80,0
108,0
14,0
17,0
20,0
16,0
35,0
2,0
28,0
52,0
87,0
1,1
2,1
3,0
5,0
8,0
10,0
32,0
2,0
19,0
2,0
28,0
50,0
12,0
2,1
109,0
13,0
2,1
1,1
1,0
1,1
2,1
2,1
33,0
140,0
6,1
44,0
18,0
2,0
1,1
12,0
1,1
2,1
13,0
14,0
9,0
7,0
84,0
103,0
4,1
42,0
29,0
3,0
59,0
36,0
8,0
4,1
45,0
1,0
2,0
36,0
2,1
15,0
4,0
4,0
9,0
47,0
12,0
3,0
2,0
2,0
4,1
2,0
1,0
4,0
17,0
54,0
3,0
64,0
4,0
23,0
16,0
11,0
2,1
3,0
16,0
83,0
73,0
2,1
4,1
23,0
18,0
15,0
1,0
3,0
1,1
1,1
102,0
14,0
1,0
3,0
2,1
2,0
1,0
18,0
7,0
3,0
3,0
1,0
2,0
82,0
2,1
2,0
1,0
27,0
11,0
42,0
26,0
17,0
118,0
1,0
14,0
63,0
2,0
24,0
9,0
34,1
1,0
4,0
2,0
1,0
27,0
60,0
6,1
19,0
80,0
93,0
56,0
4,0
13,0
2,0
6,1
26,0
11,0
21,0
8,0
2,1
7,0
34,0
2,0
35,0
1,0
20,0
1,0
1,0
142,0
2,0
1,0
4,0
2,0
4,0
27,0
20,0
1,1
2,0
29,0
3,1
8,0
133,0
53,0
6,0
4,1
4,0
14,0
11,0
6,1
8,0
37,0
1,0
4,0
35,0
4,0
11,0
10,0
22,0
30,0
2,0
5,0
51,0
26,0
6,1
3,1
1,1
6,1
31,0
1,0
73,0
2,0
60,0
2,1
71,0
22,0
17,0
8,0
23,0
2,0
32,0
47,0
2,1
2,0
6,0
108,0
2,0
10,0
8,0
46,0
10,0
13,0
17,0
128,0
1,0
77,1
2,0
14,0
5,0
17,0
2,0
49,0
1,0
5,0
26,0
5,1
22,0
14,0
9,0
76,0
2,1
38,0
2,1
2,0
4,0
7,0
2,0
33,0
1,0
12,0
23,0
2,0
5,0
15,1
4,0
3,0
6,1
14,0
1,0
18,0
6,0
1,1
11,0
19,0
11,0
20,0
37,0
2,1
14,0
2,0
112,0
2,0
7,0
211,0
2,1
46,0
2,0
2,0
2,0
4,0
3,0
8,0
7,0
7,1
1,0
2,0
3,0
5,0
5,0
1,0
8,0
2,0
23,0
4,0
31,0
19,0
34,0
67,0
78,0
4,0
2,1
2,0
5,1
11,0
12,0
12,1
33,0
8,0
7,0
1,1
15,0
2,0
2,1
10,0
1,0
6,0
18,0
2,0
2,0
4,0
1,0
24,1
17,0
24,0
3,0
1,1
57,0
4,0
189,0
30,0
4,0
2,0
20,0
2,1
71,0
3,0
1,0
10,0
2,0
7,0
1,0
20,0
2,0
6,1
15,0
74,1
4,0
5,0
6,1
4,1
1,0
87,0
6,1
10,0
1,1
2,1
6,1
1,0
6,0
27,0
46,0
79,0
43,0
42,0
6,0
8,0
7,0
3,0
1,0
3,0
50,1
20,0
1,0
1,0
2,0
1,0
8,0
33,0
41,0
1,0
63,0
6,1
1,1
2,0
3,0
1,0
2,0
32,0
13,0
3,0
4,0
1,0
14,0
1,0
16,0
1,0
2,0
1,1
14,0
1,0
4,1
1,0
13,0
7,0
4,0
23,0
15,0
21,0
1,0
6,1
4,1
1,0
40,0
5,0
2,0
3,0
2,0
12,0
78,0
53,0
4,0
2,0
13,0
25,0
2,0
2,0
12,0
6,1
6,0
101,0
19,0
12,0
2,0
15,0
77,0
7,0
2,0
2,0
39,0
8,0
10,0
10,0
31,0
30,0
42,0
11,0
2,0
2,0
2,1
2,1
23,0
15,0
2,1
2,1
7,1
115,0
27,0
18,0
4,0
2,0
50,0
3,0
64,0
5,0
11,0
22,1
11,0
98,0
3,0
1,0
9,0
10,0
151,1
1,0
26,0
102,0
21,0
1,1
11,0
14,0
110,1
7,0
18,0
2,1
2,0
6,0
42,0
55,0
2,0
2,1
79,0
1,0
1,0
2,0
2,0
3,0
22,0
70,0
110,0
16,0
63,1
40,0
5,0
21,0
1,0
17,0
2,0
6,1
6,0
33,0
6,1
1,0
7,0
12,0
12,0
1,1
3,0
18,0
57,0
9,0
2,0
26,0
2,1
181,0
52,1
16,0
3,1
2,0
8,0
1,1
8,0
17,0
4,0
20,0
1,1
24,0
12,0
24,0
190,0
1,0
27,0
2,1
3,0
1,0
26,0
7,0
5,0
17,1
29,0
19,0
44,0
2,0
3,0
31,0
51,1
16,1
149,0
12,0
5,0
4,1
2,1
68,1
37,0
31,0
1,0
4,0
3,1
3,0
31,0
1,0
15,0
2,1
1,0
40,0
1,0
4,0
140,0
1,0
2,1
2,0
130,0
25,0
3,0
124,0
49,0
7,0
90,0
27,0
10,0
2,0
1,1
2,0
15,0
37,0
17,0
98,0
2,0
93,1
2,0
2,1
111,0
1,0
57,0
6,1
2,0
28,0
1,0
27,0
11,0
9,0
2,0
41,0
47,0
46,0
4,0
13,0
1,1
1,0
5,0
12,0
22,0
2,0
2,0
6,1
34,0
2,0
10,0
19,0
6,1
10,0
1,1
4,0
6,1
23,0
51,0
1,0
17,0
3,0
6,1
6,0
2,0
1,1
50,0
34,0
46,0
116,0
8,0
15,0
1,0
12,0
1,1
39,0
43,0
29,0
26,0
10,0
13,0
4,0
3,0
52,0
15,0
43,0
131,0
90,0
8,0
6,1
1,1
46,0
13,0
15,0
2,1
2,0
67,0
11,0
8,0
4,1
8,0
40,0
28,0
2,1
119,0
17,0
52,0
2,1
17,0
2,0
7,0
16,0
2,0
6,0
37,0
27,0
4,0
2,0
3,0
3,0
44,0
4,0
32,0
16,0
2,0
1,0
4,0
21,0
6,1
15,0
15,0
71,0
4,0
2,1
60,0
13,0
26,0
1,1
11,1
1,1
62,0
294,0
10,0
6,0
22,0
5,0
2,1
2,0
37,0
2,0
44,0
3,0
2,0
2,1
72,0
19,0
2,0
2,0
82,0
6,1
2,0
33,0
2,0
4,0
17,0
72,0
1,0
1,0
6,1
13,0
20,0
3,1
31,0
4,0
28,0
5,0
2,1
4,0
10,0
63,0
17,0
12,0
2,0
54,0
3,0
9,1
9,0
8,0
4,0
19,0
19,0
5,0
5,0
21,0
1,0
50,0
1,0
1,0
3,0
34,0
4,0
6,1
3,0
6,1
14,0
6,1
7,0
2,0
96,0
11,0
5,0
4,1
61,0
39,1
2,0
26,0
22,0
57,0
93,0
68,0
8,0
9,0
6,1
42,0
101,0
1,0
2,0
3,0
56,0
2,1
29,0
144,0
6,0
47,0
25,0
1,0
16,0
10,0
32,0
9,0
4,1
10,0
4,0
3,0
2,1
8,0
1,0
2,0
2,0
2,0
2,0
4,0
3,1
2,0
2,0
26,1
1,0
1,0
3,0
62,0
6,1
36,0
27,0
2,0
3,0
38,0
2,0
161,0
9,0
27,0
2,0
123,0
2,0
2,0
79,1
111,0
52,0
2,0
4,0
1,0
5,0
8,0
7,0
4,1
2,1
6,0
3,0
29,0
12,0
2,1
24,0
2,0
48,0
4,0
4,0
9,0
13,0
3,0
1,0
9,0
13,0
5,1
1,1
16,0
61,0
4,0
10,0
2,1
48,0
4,0
2,0
3,1
25,0
9,0
3,0
3,0
27,0
2,0
2,1
2,0
1,0
1,0
4,0
6,0
68,0
6,0
2,0
6,0
19,1
51,0
8,0
1,0
17,0
130,0
4,1
1,0
57,0
38,0
34,0
7,0
13,0
6,1
4,0
1,1
14,0
1,0
6,0
5,0
6,0
2,0
6,1
6,0
1,0
3,0
6,0
6,0
6,0
12,0
34,0
6,1
22,0
2,0
89,0
14,0
58,0
11,0
4,0
17,0
26,0
52,0
1,0
10,0
6,0
12,0
5,0
5,0
51,0
111,0
2,1
5,1
114,0
23,0
88,0
19,0
39,0
16,0
16,0
54,0
1,0
5,0
83,0
16,0
2,0
6,0
12,0
4,1
6,1
2,1
22,0
3,0
2,0
7,0
12,0
10,0
2,0
9,0
4,0
6,0
1,0
2,0
131,0
22,0
1,0
1,1
114,0
8,0
2,0
17,0
6,1
3,1
7,0
3,0
4,0
3,0
1,0
143,0
9,0
1,0
1,0
20,0
44,0
22,0
36,0
7,0
113,0
6,0
4,0
1,0
41,0
1,0
1,0
12,0
2,0
2,0
1,0
9,0
4,0
4,1
6,0
2,0
1,0
8,0
4,0
123,0
4,0
2,0
3,0
18,0
78,0
2,1
1,0
3,0
8,0
16,0
2,1
28,0
11,0
44,0
24,0
1,0
8,0
50,0
14,0
4,0
1,0
99,0
12,0
138,0
10,0
1,1
2,0
15,0
25,0
4,0
5,0
15,0
51,0
99,0
42,0
6,0
13,0
1,0
8,0
46,0
10,0
8,0
59,0
2,1
70,0
2,0
11,1
6,0
44,0
4,0
5,0
11,0
2,0
29,0
6,0
2,0
2,0
15,0
3,0
1,0
57,0
1,1
6,0
2,0
25,0
27,0
5,0
23,0
1,0
32,0
45,0
15,0
9,0
43,0
2,1
1,0
2,0
88,0
18,0
14,0
2,0
36,0
65,0
4,0
36,1
11,0
24,0
10,0
28,0
82,0
2,1
4,0
3,0
2,0
41,0
1,0
2,1
18,0
35,0
1,0
1,0
8,0
63,0
1,0
2,0
4,1
15,0
6,1
8,0
22,0
23,0
5,0
25,0
14,0
8,0
5,0
9,0
2,0
7,0
6,0
131,0
16,0
23,0
2,0
14,0
99,0
4,1
6,1
6,0
4,0
5,0
12,0
2,1
76,0
107,1
95,0
1,0
129,0
17,0
85,0
23,0
17,0
16,0
12,0
17,0
1,1
10,0
5,0
6,1
2,0
9,0
1,0
1,0
41,0
1,0
12,0
2,0
6,1
2,1
2,1
2,0
99,0
8,0
75,0
17,0
6,1
25,0
65,0
1,0
2,1
110,0
35,0
6,0
6,1
31,0
12,0
1,0
7,0
11,0
84,0
6,1
2,1
8,0
15,0
91,0
114,0
37,0
11,0
9,0
100,0
6,1
2,1
6,1
21,0
4,0
4,0
4,1
58,0
2,1
52,0
2,1
1,1
2,1
1,0
3,0
6,1
11,0
2,0
1,0
72,0
26,0
2,1
2,1
19,0
1,0
2,0
14,0
4,0
1,0
28,0
43,0
19,0
55,0
15,0
1,1
4,1
150,0
1,0
1,0
2,0
10,1
31,0
2,1
1,0
15,0
6,1
16,0
1,0
3,0
99,0
7,0
6,0
1,0
180,0
2,1
6,1
34,0
40,1
9,1
1,0
2,0
11,0
2,1
2,1
4,0
3,0
8,0
1,0
16,0
41,0
1,1
71,0
22,1
27,0
27,0
1,0
2,1
6,0
2,0
12,0
8,0
49,0
36,0
55,0
224,0
35,0
4,0
20,0
7,1
51,0
2,0
2,0
1,0
14,0
14,1
6,1
2,0
7,0
1,1
6,1
3,1
5,0
6,1
1,0
59,1
10,0
5,0
33,0
3,0
6,0
4,0
1,0
93,1
15,0
2,1
2,0
3,0
2,0
1,0
30,0
1,0
29,0
57,0
13,0
29,0
1,0
121,0
2,0
28,0
3,0
32,1
3,0
3,0
2,0
53,0
4,0
2,0
22,0
69,0
111,0
121,0
4,0
45,0
5,0
31,0
4,0
36,0
14,0
2,0
5,0
4,0
58,1
4,0
2,0
7,0
2,1
102,0
11,0
107,0
1,0
6,1
20,0
44,0
14,0
2,0
6,0
10,0
90,0
46,0
2,1
12,0
15,0
2,0
57,0
1,0
2,1
16,0
2,1
7,0
88,0
4,0
77,0
21,0
93,0
7,0
17,0
1,1
4,0
1,1
2,0
21,0
3,0
20,1
1,1
4,0
1,0
29,0
11,0
48,0
1,0
4,0
6,0
15,0
8,0
2,0
27,0
11,1
2,1
91,0
1,0
10,0
1,0
27,0
106,0
4,1
93,0
23,0
3,0
2,0
5,0
21,0
6,0
7,0
33,0
2,0
5,0
2,1
9,0
48,0
1,1
19,0
2,1
72,0
42,0
2,0
28,0
22,1
1,0
3,0
28,0
9,0
2,1
4,1
20,0
17,0
1,0
2,1
50,0
4,0
40,0
4,0
19,0
32,0
3,0
1,1
8,0
8,0
1,0
3,0
4,1
6,0
24,0
1,1
6,1
6,1
16,0
2,1
1,1
15,0
36,0
4,0
25,0
29,0
1,0
10,0
1,0
1,1
6,0
2,1
2,1
3,0
4,1
19,0
4,0
51,0
1,0
34,0
62,1
2,0
15,0
4,0
36,0
17,0
36,0
38,0
10,0
59,0
20,0
2,1
1,0
61,0
2,1
58,0
4,0
23,0
10,0
1,1
49,0
48,0
47,0
2,0
3,0
18,0
99,0
1,0
72,0
1,0
1,0
2,1
43,0
27,0
2,0
229,0
5,0
3,1
16,0
6,1
1,0
31,0
33,0
50,0
67,0
4,0
12,0
1,0
11,0
2,0
2,0
2,0
7,0
23,0
2,0
2,0
6,1
17,0
4,1
50,0
1,1
133,0
3,1
1,0
6,0
28,0
42,0
63,0
16,0
2,0
109,0
4,0
2,0
14,0
39,0
2,0
3,0
12,0
20,0
4,1
11,1
2,1
5,0
28,0
7,0
11,0
57,0
2,0
2,0
8,0
3,1
138,0
2,0
1,1
26,0
1,0
17,0
60,0
20,0
10,0
3,1
35,0
36,0
53,0
17,0
1,0
25,0
2,0
4,1
9,0
4,0
6,1
1,0
15,0
3,0
38,0
71,0
75,0
6,0
12,0
2,1
3,0
9,1
38,0
2,1
24,0
2,0
35,0
2,1
35,0
4,1
1,0
6,1
1,0
2,0
1,0
16,0
36,0
2,0
66,0
8,1
27,0
10,1
42,0
6,1
34,0
48,0
1,0
13,0
29,0
5,0
13,0
6,0
64,0
15,0
22,0
6,0
4,0
3,0
14,0
24,0
26,1
1,0
2,0
9,0
21,0
33,0
2,0
1,0
4,0
2,1
4,1
5,0
1,0
78,0
6,0
17,0
1,0
167,0
2,1
7,0
2,0
2,0
6,0
101,0
12,0
87,0
24,0
11,1
140,0
4,1
47,0
23,0
7,0
2,0
24,0
2,0
12,0
1,0
6,1
11,0
14,0
15,0
5,0
2,0
1,1
37,0
24,0
35,0
6,0
2,0
1,1
3,0
2,1
107,0
48,0
16,0
8,0
2,0
53,0
156,0
61,0
3,0
4,0
58,0
27,0
4,0
6,0
2,0
2,0
8,1
1,0
4,0
1,0
6,1
71,0
6,0
36,0
1,0
67,0
1,0
2,1
2,0
1,0
39,0
1,0
1,0
4,0
18,0
2,1
3,0
44,0
68,0
6,0
2,0
2,0
4,0
151,0
4,0
6,1
45,0
39,0
34,0
4,0
1,0
17,0
10,0
1,0
4,0
3,0
6,0
4,1
2,0
14,0
1,0
117,1
20,0
4,0
6,1
1,0
2,0
102,0
1,0
13,0
1,0
67,0
10,0
6,1
9,0
1,0
1,0
1,1
46,0
1,0
14,0
2,0
5,0
9,0
13,0
64,0
5,0
2,0
1,0
28,0
2,0
6,1
4,0
1,0
29,0
1,0
4,1
84,0
3,0
1,0
21,0
11,0
43,0
4,0
1,1
3,0
16,0
6,1
27,0
14,0
1,0
2,0
103,0
14,0
53,0
2,0
1,0
3,0
2,1
29,0
2,1
6,1
6,0
10,0
36,0
33,0
44,0
1,1
47,0
1,0
7,0
28,0
2,0
22,0
91,0
2,1
20,0
2,1
2,0
21,0
14,0
2,1
51,0
8,0
2,0
43,0
8,0
2,1
11,0
5,0
3,0
22,0
18,0
12,0
2,0
4,0
1,0
44,0
2,0
30,0
25,0
163,0
22,0
2,1
3,0
16,0
61,0
1,0
2,0
96,0
7,0
6,0
10,0
30,0
1,1
2,0
20,0
10,0
3,0
13,0
1,0
6,0
4,0
8,0
28,0
1,0
2,1
11,0
2,0
1,0
4,0
2,1
4,0
8,0
105,0
15,0
6,1
15,0
2,0
1,0
2,0
1,0
29,0
93,0
7,0
9,0
12,1
8,0
51,0
2,0
8,0
2,1
1,0
21,0
17,0
1,0
48,0
9,0
1,0
2,0
2,1
3,0
10,0
26,0
140,1
11,0
2,0
5,0
11,0
2,0
2,0
15,0
2,0
4,0
70,0
32,0
3,0
16,1
2,0
3,0
2,1
2,0
1,0
2,1
1,0
4,0
1,0
2,0
7,0
7,0
1,0
22,0
2,0
1,0
33,0
1,0
2,1
93,0
14,0
5,0
2,1
10,0
1,1
26,0
37,0
88,0
30,1
36,0
6,1
146,0
26,0
18,0
54,0
22,0
2,1
81,0
22,0
5,0
22,0
12,0
1,0
6,1
11,0
26,0
1,0
3,0
19,0
2,0
6,0
6,0
51,0
27,0
1,0
2,0
6,1
6,0
8,0
6,1
147,0
5,0
92,0
2,1
1,0
7,0
1,0
2,0
2,1
5,0
27,0
2,0
2,1
87,0
2,0
2,0
7,0
6,0
6,0
4,0
14,0
7,0
3,0
2,0
1,1
1,0
25,0
3,0
41,0
21,0
4,0
40,0
16,0
59,0
2,1
55,0
36,0
13,0
2,1
5,0
8,0
3,0
9,0
4,0
55,0
67,0
1,0
17,0
3,0
6,1
2,0
2,0
1,1
78,0
6,0
8,0
4,1
2,0
10,0
5,0
18,0
2,0
3,1
4,1
12,0
14,0
1,0
11,0
5,0
10,0
12,0
190,0
1,0
1,0
9,0
9,0
4,0
1,0
6,1
4,0
6,1
1,0
17,0
2,1
3,1
33,0
6,0
1,0
5,0
26,0
71,0
18,0
5,0
50,0
25,0
57,0
39,0
49,0
11,0
18,0
2,0
2,0
20,0
4,0
8,0
1,1
2,1
1,0
1,0
1,0
11,1
1,1
9,0
11,0
31,0
78,0
37,0
8,1
2,1
17,0
28,0
3,0
8,0
8,0
30,0
10,0
5,0
1,0
3,1
7,0
148,0
45,0
13,0
2,1
8,0
2,0
2,0
6,0
79,0
55,0
1,0
26,0
54,1
2,0
1,0
2,0
1,0
2,1
3,0
2,1
12,0
30,0
1,1
51,0
1,1
56,0
3,0
118,0
6,0
5,1
6,1
27,0
6,0
10,0
1,1
1,0
16,0
1,1
1,0
4,0
29,0
2,1
8,0
15,0
1,0
9,0
4,1
11,0
1,0
1,0
4,0
62,0
9,0
101,0
13,0
32,0
1,0
22,0
2,0
14,0
5,0
41,0
2,0
5,1
8,0
55,1
1,0
43,0
2,1
5,0
1,0
60,0
3,0
1,0
36,0
89,0
99,0
3,0
49,0
1,0
2,1
25,1
6,0
175,0
1,0
18,0
2,0
23,0
15,0
29,0
10,0
29,0
2,0
2,1
4,1
7,0
27,0
2,1
2,0
26,0
8,0
1,0
10,0
2,0
53,0
24,0
6,1
2,0
1,0
4,0
1,1
1,1
1,1
30,0
1,0
1,0
1,1
17,0
2,1
17,0
5,0
3,0
2,0
1,0
2,1
21,0
4,0
32,0
4,0
3,0
2,0
1,0
36,0
13,0
61,0
2,0
24,0
3,0
25,0
35,0
17,0
15,0
35,0
5,0
13,0
54,0
3,0
6,0
4,0
1,0
30,0
6,0
3,0
24,0
19,0
10,0
3,0
2,1
29,0
17,0
66,0
1,0
28,0
12,0
2,0
1,0
3,0
4,0
7,0
17,0
28,0
10,0
18,0
3,0
2,1
4,0
2,1
6,0
15,0
20,0
17,0
135,0
4,0
97,0
6,1
7,0
21,0
2,0
2,0
6,0
2,1
3,0
33,0
3,1
77,0
123,0
40,0
2,0
12,0
37,0
2,1
161,0
2,0
3,0
51,0
2,0
15,0
1,1
7,0
12,0
1,1
1,0
25,0
6,0
4,0
2,0
8,0
1,0
17,0
36,0
27,0
76,0
38,0
25,0
51,0
20,0
11,0
93,0
107,0
2,1
74,0
2,1
26,0
1,0
6,0
7,0
1,0
2,1
2,1
6,1
49,0
4,0
2,0
16,0
2,0
19,0
4,0
54,0
14,0
6,0
51,0
8,0
4,0
17,0
4,0
2,0
1,0
32,0
61,0
56,1
12,0
2,0
1,0
2,1
28,0
2,0
17,0
33,0
12,0
2,0
1,0
33,0
8,0
7,0
1,1
7,0
2,0
2,0
4,0
20,0
10,0
35,0
2,1
11,0
1,0
15,0
17,0
25,0
20,0
23,0
1,0
8,0
1,0
3,0
6,0
8,0
1,1
27,0
3,0
2,1
1,0
17,0
10,0
2,0
6,1
2,0
9,0
20,0
4,0
2,0
2,0
5,0
6,1
10,0
73,0
21,0
6,1
1,0
36,0
9,0
65,0
5,0
5,1
12,0
8,0
1,0
36,0
2,0
1,0
13,0
2,1
16,0
2,0
2,1
18,1
11,1
2,0
5,1
1,0
28,0
7,0
11,0
2,1
4,0
2,0
4,1
42,0
30,0
6,1
6,0
15,0
2,1
4,1
4,1
26,0
3,0
1,0
1,1
2,1
4,0
17,0
6,0
36,0
4,0
2,1
11,0
2,1
77,0
2,0
51,0
77,0
31,0
34,0
19,0
1,0
18,0
3,0
44,0
5,0
28,0
10,0
91,0
73,0
26,0
15,0
39,0
25,0
51,0
2,0
2,1
30,0
21,0
1,0
1,0
4,0
46,0
4,0
12,0
4,0
1,0
15,0
5,0
3,0
2,0
26,0
16,0
4,0
2,0
3,0
13,0
1,0
1,0
1,1
4,0
4,0
17,0
9,0
70,0
30,0
38,0
41,0
3,0
7,0
2,1
2,0
4,0
22,0
5,0
11,1
6,1
13,0
24,0
93,0
49,1
3,0
12,0
14,0
14,0
2,0
6,1
1,0
12,0
12,0
3,0
6,0
5,1
1,0
5,0
4,0
25,0
3,0
2,1
13,0
8,0
2,0
13,0
3,0
35,0
3,1
2,0
1,0
14,1
10,0
2,1
29,1
2,1
19,0
5,0
30,0
11,0
6,0
15,0
1,0
4,0
17,0
1,0
38,0
7,0
6,1
109,1
8,0
3,0
33,0
2,0
2,1
13,0
9,0
37,0
70,0
34,0
2,0
1,0
28,0
2,0
4,0
4,0
3,0
14,0
129,0
146,0
31,0
12,0
18,0
1,0
60,0
1,0
1,0
23,0
1,0
2,1
2,1
6,1
5,0
17,0
30,0
2,0
7,0
13,0
5,0
6,0
112,0
1,0
1,0
3,0
6,1
8,0
11,0
27,0
42,0
1,0
31,0
82,0
26,1
7,0
1,0
1,0
17,0
14,0
30,0
2,0
5,0
12,0
6,1
4,0
2,1
1,0
1,0
1,0
28,0
2,1
2,1
2,1
20,0
2,1
54,1
24,0
6,1
8,0
2,0
5,0
7,0
2,1
1,0
4,1
20,0
23,0
175,0
4,0
34,0
7,0
40,0
3,0
56,0
68,0
24,0
118,0
86,0
5,0
58,0
49,0
1,0
20,0
51,0
3,0
1,0
10,0
20,0
1,1
2,1
2,0
13,0
59,0
31,0
1,0
1,1
3,0
38,1
2,0
1,1
3,0
6,1
41,0
3,0
77,0
2,0
2,1
6,1
54,0
6,0
8,0
13,0
1,0
66,1
1,0
17,0
1,0
9,0
5,0
1,1
6,1
156,0
2,0
49,0
2,1
2,1
3,0
4,1
8,1
57,1
130,0
6,1
4,0
11,1
4,0
4,0
6,1
14,0
18,0
4,0
20,0
43,0
2,1
2,0
5,0
2,1
6,0
46,0
49,0
1,0
65,0
4,0
3,0
1,0
1,0
45,0
7,0
51,0
2,0
2,0
3,1
3,0
67,0
1,1
33,0
11,0
55,0
19,0
1,0
2,0
23,0
72,0
6,1
1,1
1,0
2,0
1,0
6,0
28,0
17,0
2,1
1,0
16,0
2,1
8,0
2,0
3,1
6,1
2,0
7,0
11,0
3,1
3,0
102,1
2,1
12,0
110,0
9,0
3,0
7,0
1,1
2,0
21,0
3,0
8,0
2,0
30,0
1,0
4,1
9,1
2,1
2,0
4,0
2,0
10,0
1,0
3,0
10,0
3,0
3,0
2,0
18,0
13,0
6,1
65,0
2,1
34,0
97,0
3,0
2,0
13,0
2,1
3,0
2,0
5,0
43,0
4,0
2,0
15,0
3,0
1,0
18,0
68,0
2,0
4,0
83,0
1,0
2,0
11,0
2,1
80,0
14,0
7,0
2,1
1,0
1,1
29,0
2,0
47,0
17,0
20,0
32,0
37,0
9,0
5,0
22,0
2,0
56,0
1,0
2,0
15,0
1,0
2,0
2,0
16,0
47,0
1,0
33,0
27,0
60,0
93,0
2,0
1,1
27,0
4,1
1,0
2,1
3,0
3,0
13,0
51,0
1,0
7,0
3,0
11,0
2,1
4,0
1,0
16,0
57,0
113,0
39,0
6,1
36,1
1,0
5,0
53,1
34,0
2,0
2,0
13,1
12,0
36,0
1,0
5,0
24,0
1,0
45,0
8,0
29,0
11,0
1,0
7,0
2,0
1,1
42,0
28,0
20,0
4,0
33,0
3,0
8,0
4,0
1,0
5,0
17,0
104,0
6,0
32,0
31,0
133,0
6,0
10,0
2,1
18,0
14,0
2,0
6,0
5,0
3,1
1,0
8,0
8,0
2,0
4,0
1,0
2,0
16,0
10,0
7,0
3,1
2,0
111,1
28,0
56,1
7,1
44,1
72,0
2,0
1,0
4,0
6,1
15,0
131,0
32,0
40,0
1,0
1,1
41,0
4,1
2,1
4,0
32,0
4,0
1,1
6,0
30,0
6,0
4,0
2,1
2,0
6,0
22,0
2,1
45,0
1,0
8,0
13,0
6,1
2,0
7,0
85,0
88,0
6,0
2,0
30,0
3,1
1,0
120,0
1,0
114,0
2,0
2,0
22,0
1,0
134,0
2,1
18,0
67,0
2,0
18,1
1,0
81,0
8,0
2,0
38,0
10,0
1,1
2,0
2,0
3,1
2,0
13,0
18,0
99,0
2,0
83,0
2,0
18,0
24,0
99,0
2,1
125,0
2,0
4,0
2,0
30,0
30,0
20,0
10,0
8,0
4,0
1,0
3,0
2,1
33,0
4,0
45,0
6,0
3,0
19,0
106,0
2,1
3,0
3,0
1,0
7,0
50,0
30,0
14,0
3,0
99,0
1,0
18,0
3,0
34,0
24,0
5,0
122,0
11,0
3,1
14,0
10,0
39,0
1,1
2,1
59,0
7,0
16,0
6,0
2,0
7,0
31,0
68,0
96,0
1,1
119,0
4,0
144,0
1,0
4,0
12,0
3,0
36,0
1,0
55,0
52,0
1,1
21,0
3,1
9,1
14,0
16,0
11,0
3,0
15,0
16,0
10,0
11,0
9,0
3,0
1,1
2,0
1,0
15,0
10,0
16,0
1,0
11,0
290,0
24,0
16,0
1,0
9,0
31,0
1,0
61,0
4,0
38,0
3,0
4,0
2,1
22,0
2,0
5,0
2,0
2,0
75,0
2,1
13,0
72,0
14,0
12,0
10,0
3,0
2,0
1,0
95,0
23,0
5,0
2,1
7,0
3,0
30,0
2,0
91,0
4,1
1,0
15,0
4,0
1,0
116,1
5,0
5,0
27,0
7,0
34,0
1,0
1,0
13,0
6,0
4,0
1,0
37,0
19,0
6,0
13,0
6,1
1,0
28,0
13,0
4,0
4,0
7,1
4,0
19,0
1,0
13,1
70,0
62,0
17,0
2,0
34,0
6,0
84,1
61,0
18,0
18,0
3,1
7,0
58,0
5,1
18,0
2,1
4,0
139,0
2,1
7,1
21,0
10,0
33,0
1,0
23,0
43,0
13,0
2,0
