C,S
113,0
15,0
150,0
4,0
8,0
44,0
35,0
2,1
232,0
18,0
7,0
2,1
6,1
6,1
12,0
21,0
121,0
142,0
3,1
8,0
71,0
3,1
187,0
2,1
64,0
2,0
4,0
122,0
144,0
11,0
2,0
161,0
2,1
30,0
39,0
225,0
18,0
15,0
2,0
625,0
5,0
3,0
74,0
4,0
4,1
4,0
190,0
81,0
3,0
4,0
6,1
2,1
4,0
2,0
173,0
220,1
125,0
2,1
64,0
228,0
2,1
5,0
8,0
3,0
4,0
373,0
165,0
6,1
6,1
6,1
133,0
254,0
5,0
18,0
28,0
32,0
66,0
6,0
161,0
100,0
11,0
1,0
6,0
12,0
234,0
20,0
15,0
7,0
167,0
26,0
25,0
31,0
4,1
2,1
4,0
130,0
74,0
56,0
6,0
19,0
4,0
73,0
78,0
9,0
6,1
3,0
2,0
59,0
126,0
2,0
36,0
3,1
2,0
2,1
15,0
8,0
5,0
3,0
121,0
2,0
50,0
2,0
6,0
6,1
10,0
12,0
3,0
6,1
4,0
2,1
92,0
5,0
207,0
6,0
223,0
8,0
5,0
23,0
119,0
46,0
14,0
2,1
12,0
4,0
2,0
2,0
2,0
152,0
144,0
23,0
2,0
210,0
16,0
2,1
68,0
70,0
60,0
2,1
40,0
14,0
1,0
180,0
6,0
44,0
63,0
7,1
10,1
75,0
89,0
3,1
289,0
281,0
5,0
22,0
6,0
134,1
343,0
6,0
55,0
10,0
3,1
3,1
55,0
80,0
3,0
17,0
27,0
1,1
24,0
193,0
44,0
3,1
5,0
319,0
10,0
20,0
3,0
7,0
112,0
4,0
4,0
120,0
3,0
33,0
13,0
24,0
4,0
24,1
7,0
1,0
1,1
10,0
72,0
7,1
18,0
25,0
37,0
2,1
75,0
8,0
171,0
62,0
58,0
140,0
44,0
2,1
82,0
1,1
7,0
101,1
11,1
3,0
2,0
68,0
6,1
122,0
2,1
56,0
6,1
71,0
2,0
259,0
6,0
2,1
16,0
16,0
2,0
95,0
192,0
6,0
4,0
3,1
2,1
24,0
246,0
109,0
11,0
323,0
2,1
23,1
303,0
3,0
71,0
12,0
607,0
71,0
3,0
2,0
2,0
13,0
9,0
32,0
5,0
127,0
3,0
63,0
266,0
315,0
162,0
365,0
7,1
42,0
162,0
115,0
635,0
1,0
63,0
6,0
182,0
21,0
4,0
84,0
56,0
113,0
3,1
35,0
140,0
64,0
83,0
15,0
2,1
106,0
3,0
65,0
17,0
80,0
34,0
70,0
31,0
399,0
224,0
7,0
43,0
142,0
4,0
1,0
2,1
137,0
325,0
31,0
3,0
3,0
3,1
60,0
12,0
243,0
121,0
9,0
2,1
72,0
13,0
483,0
39,0
15,0
132,0
97,0
75,0
25,0
49,1
2,0
27,0
7,0
20,1
6,1
52,0
5,0
3,0
103,0
38,0
8,0
2,1
9,0
2,1
90,0
301,0
2,0
6,0
2,1
14,0
4,0
2,1
248,0
2,1
13,0
4,0
31,0
96,0
28,0
5,1
3,1
6,0
6,0
141,0
5,0
4,1
74,0
4,1
6,1
225,0
44,0
10,0
62,0
14,0
50,0
29,0
6,1
3,0
156,1
2,1
2,0
3,1
34,0
2,1
6,1
2,1
20,0
36,0
3,0
12,0
94,0
424,0
61,0
4,0
11,0
15,0
47,0
58,0
153,0
56,0
17,0
156,0
2,0
2,0
3,0
124,0
29,0
3,0
34,0
329,0
3,0
14,0
10,0
3,0
4,0
457,0
30,0
80,0
4,0
17,0
4,1
48,0
29,0
6,1
8,0
2,0
1,0
2,0
3,1
2,1
3,0
4,0
28,0
1,1
2,0
11,0
2,1
24,0
6,1
11,0
2,0
304,0
65,0
763,0
2,1
8,0
4,1
222,0
95,0
3,0
76,0
3,0
154,0
14,0
3,1
105,0
125,0
14,0
15,0
104,0
6,1
219,0
9,0
6,0
131,0
16,0
8,0
67,0
668,0
8,0
14,0
2,0
24,0
16,0
116,0
28,0
11,0
119,0
10,0
87,0
92,0
246,0
27,0
28,0
132,0
20,0
131,0
4,0
5,0
21,0
68,0
46,0
4,0
16,0
71,0
7,0
19,0
228,0
20,0
182,0
2,0
8,0
2,0
14,0
2,0
8,0
201,0
44,0
52,0
6,0
36,0
2,1
28,0
2,1
4,0
2,0
108,0
191,0
4,0
77,0
153,0
217,0
210,0
8,1
72,0
10,0
6,1
53,0
4,0
5,0
14,0
10,0
58,0
1,0
2,1
137,0
162,0
1,1
6,0
2,0
2,0
36,0
66,0
2,1
130,0
20,0
6,1
282,0
5,1
193,0
104,0
23,0
3,0
2,1
10,0
4,0
4,0
2,1
46,0
16,0
14,0
4,0
89,0
15,0
2,0
4,0
2,0
4,0
2,1
26,0
37,0
16,0
136,0
2,0
39,0
2,0
121,0
157,0
2,0
18,0
2,0
12,0
36,0
53,0
10,0
45,0
27,0
20,0
93,0
12,0
25,0
4,0
3,0
24,0
10,1
59,0
177,0
137,0
14,0
6,0
80,0
84,0
3,1
2,1
23,0
2,0
1,1
2,1
17,0
4,0
329,0
275,0
10,0
8,0
4,0
3,1
23,0
4,0
4,0
2,0
89,0
2,0
33,0
10,0
2,0
19,0
23,0
10,0
21,0
209,0
2,0
37,0
8,0
2,1
36,0
25,0
283,0
6,1
5,0
2,1
8,0
6,0
5,0
8,0
46,0
50,0
10,0
49,0
46,0
7,0
2,0
88,0
2,0
60,0
83,0
3,0
3,0
106,0
1,1
98,0
9,0
3,0
4,0
48,0
40,0
96,0
327,0
115,0
144,0
20,0
15,0
179,0
2,1
499,0
4,0
142,0
238,0
6,1
59,0
10,1
1,1
87,0
34,0
27,0
3,0
39,0
2,0
226,0
26,0
196,0
43,0
6,1
123,0
233,0
144,0
15,0
12,0
25,0
62,0
6,1
7,1
6,1
111,0
6,0
18,1
4,0
63,0
26,0
43,0
2,0
6,1
113,0
73,0
10,1
150,1
304,0
2,0
38,0
350,0
4,0
4,0
111,0
4,0
12,0
3,0
243,0
4,0
1,0
2,1
99,0
142,0
122,0
123,0
115,0
87,1
6,1
6,1
4,0
31,0
2,1
38,0
12,0
34,0
642,0
337,0
10,0
67,0
52,0
8,1
320,0
6,1
22,0
212,0
252,0
2,0
16,0
31,0
9,0
9,0
7,0
302,0
18,0
71,0
12,0
162,0
2,0
55,1
2,0
409,0
43,0
85,0
1,1
14,0
1,1
6,0
8,1
144,0
104,0
71,0
28,0
16,1
2,0
10,1
9,0
6,1
2,0
49,0
223,0
57,0
95,0
89,0
98,0
2,1
12,0
127,0
8,0
2,0
93,0
3,1
7,0
6,0
33,0
50,0
108,0
284,1
6,0
1,0
4,0
59,0
16,0
6,1
7,1
68,0
3,0
22,0
391,0
60,0
6,0
348,0
36,0
2,0
7,0
4,0
67,0
7,1
3,0
8,1
49,0
2,0
366,0
7,0
111,0
2,0
2,0
3,0
1,0
2,0
7,1
2,1
11,0
2,1
4,0
207,0
38,1
6,0
16,0
2,0
37,0
335,0
13,0
53,0
2,1
3,0
54,0
142,0
10,0
24,0
8,0
2,0
3,0
3,0
94,0
3,0
5,0
118,0
40,0
240,1
24,0
16,0
7,1
2,0
30,0
26,0
8,0
43,0
2,0
235,0
54,0
4,0
5,0
21,0
26,0
11,0
49,0
2,0
5,0
10,0
2,0
16,0
1,1
3,0
2,1
99,0
169,0
9,0
6,1
24,0
4,0
4,0
2,1
12,0
2,1
6,1
4,0
34,0
4,0
159,0
8,0
11,0
5,0
154,0
2,1
15,0
4,1
184,1
2,1
121,0
1,0
1,1
74,0
4,0
14,0
2,1
25,1
70,0
69,0
13,0
6,1
65,0
2,0
349,0
3,0
2,0
228,1
45,0
4,0
3,0
3,0
5,0
4,0
217,0
1,0
40,0
2,0
16,0
28,0
25,0
2,1
2,1
73,0
230,0
2,1
1,0
15,0
10,0
17,0
9,0
3,0
26,0
26,0
3,0
2,0
33,0
93,0
34,0
4,0
97,0
255,0
22,0
56,0
21,0
210,0
3,0
44,0
143,0
355,0
121,0
41,0
2,0
7,0
4,0
75,0
23,0
4,0
256,0
6,1
24,0
40,0
116,0
2,0
45,0
21,0
353,0
31,0
20,0
19,0
1,1
6,0
2,1
18,0
6,1
2,1
4,0
2,0
3,1
16,0
1,1
58,0
9,0
107,0
6,1
2,0
51,1
348,0
253,0
11,0
33,0
2,1
229,1
17,0
55,0
16,0
2,1
3,0
200,0
158,0
41,0
67,0
6,1
2,0
71,1
2,1
2,1
31,0
1,0
4,0
19,0
10,1
3,0
128,0
8,1
6,1
25,0
8,0
9,0
48,0
31,1
1,1
73,0
9,0
11,0
164,0
6,0
76,0
5,0
14,0
396,0
423,0
128,0
161,0
32,0
286,0
204,0
108,1
14,0
13,0
2,0
3,0
3,0
10,1
1,0
3,0
2,1
101,0
18,0
3,0
226,0
193,0
24,0
2,0
91,0
22,0
2,0
105,0
10,0
2,1
80,0
90,0
193,0
16,1
2,0
9,0
11,0
40,0
7,0
171,0
8,0
8,0
14,0
81,0
47,1
3,0
8,0
144,0
4,0
82,0
2,0
29,0
29,0
38,0
2,1
11,0
3,0
2,1
2,1
10,0
155,0
2,0
149,0
14,0
268,0
1,0
2,1
27,0
46,1
7,0
352,1
3,1
4,0
7,0
4,0
112,0
3,0
89,0
1,0
27,1
32,0
233,0
65,0
7,1
4,0
83,0
186,0
2,0
9,0
28,0
2,1
14,0
6,1
7,0
150,0
48,0
4,0
2,0
48,0
56,0
8,0
20,0
203,0
2,0
34,0
4,0
5,0
8,0
12,0
165,0
1,0
56,0
16,0
10,1
2,1
20,0
72,0
31,0
111,0
58,0
66,1
2,1
141,0
8,0
45,0
3,0
40,0
420,0
31,0
47,0
6,0
68,0
92,0
19,0
4,1
2,0
27,0
75,0
52,0
66,1
33,0
171,0
81,0
16,0
3,0
16,0
1,0
16,0
21,0
5,0
5,0
112,0
232,0
2,1
20,0
11,0
3,0
4,0
7,1
6,1
506,0
25,0
327,0
47,0
27,0
7,1
69,0
16,0
592,0
2,0
22,0
2,1
34,0
28,0
250,0
4,0
241,0
28,0
29,0
509,0
338,0
130,0
4,1
4,0
3,0
18,0
65,0
35,0
43,0
2,0
3,0
12,0
272,0
4,0
18,0
14,0
53,0
4,0
11,0
10,0
5,0
2,1
2,0
6,1
36,0
4,0
43,0
67,0
253,0
3,1
19,1
182,0
71,0
43,0
273,0
28,0
131,1
75,0
108,0
2,1
17,0
6,1
38,0
4,0
4,0
23,0
37,0
171,0
4,1
6,0
4,0
185,0
10,0
3,0
964,0
34,0
73,1
2,1
6,1
9,0
92,0
4,0
2,1
6,1
16,0
120,0
5,1
33,0
227,0
173,0
78,0
150,0
1,1
22,0
1,1
3,1
81,0
83,0
37,0
62,0
18,1
257,0
63,1
12,0
8,0
6,0
17,0
16,0
6,1
102,0
40,0
120,1
29,0
60,0
9,0
4,0
4,0
6,1
12,0
3,0
4,1
45,0
1,0
57,0
3,0
89,0
12,0
7,0
10,0
2,1
2,1
4,0
21,0
186,0
4,0
6,1
2,0
8,0
192,0
23,0
155,0
221,0
417,0
45,0
18,0
3,0
1,1
5,0
1,0
178,0
57,0
4,0
85,0
2,1
3,0
6,1
4,0
15,1
10,0
108,0
6,1
33,0
3,0
5,0
12,0
9,0
18,0
8,1
2,1
101,0
65,0
56,0
2,1
3,0
36,1
4,0
20,0
5,0
4,0
181,0
14,1
6,1
117,0
3,1
4,0
30,0
192,0
3,1
2,0
2,1
6,1
5,0
6,0
6,1
6,1
31,0
7,0
86,0
8,0
14,1
164,0
2,1
18,0
51,0
2,1
4,0
51,0
8,0
8,0
20,0
162,0
68,0
232,0
395,0
43,0
17,0
112,0
2,0
6,1
10,1
2,1
7,1
645,0
2,1
3,0
2,0
99,0
6,0
10,0
6,0
6,1
4,1
48,0
22,0
189,0
3,0
43,0
1180,0
33,0
9,0
2,0
48,0
4,0
49,0
2,1
24,0
33,0
10,1
47,0
71,0
59,0
5,1
39,0
6,0
2,0
9,0
75,0
61,0
12,0
6,1
84,0
2,0
45,0
160,0
86,0
2,1
9,0
2,1
3,0
6,1
520,0
24,0
2,1
1,0
10,0
2,1
7,0
498,0
42,0
67,0
3,1
61,0
29,0
29,0
64,0
2,0
70,0
34,1
43,0
2,1
2,1
2,1
17,0
307,0
5,0
13,0
3,0
1,0
4,0
74,0
5,0
3,1
116,0
59,0
6,0
4,1
1,1
6,0
29,0
7,0
2,1
16,0
3,0
78,0
5,0
4,0
203,0
60,0
6,1
79,0
416,0
38,0
199,0
7,0
61,0
38,0
13,0
41,0
55,0
18,1
13,0
133,0
28,0
53,0
182,0
18,0
8,1
10,0
74,0
38,0
126,0
99,0
56,0
88,0
314,0
4,0
12,0
4,0
2,0
9,1
8,0
64,0
2,1
14,0
2,1
7,0
2,1
2,0
26,0
7,1
254,0
6,0
208,0
4,0
15,0
5,0
1,0
8,0
2,1
17,0
421,0
285,0
6,0
4,0
6,1
66,0
206,0
20,0
11,0
28,0
12,0
4,0
27,0
239,0
25,0
145,0
155,0
11,0
69,0
11,0
5,0
23,0
51,0
2,0
2,1
115,0
8,0
82,0
84,0
3,0
75,0
80,1
2,1
2,1
14,0
2,1
23,0
16,0
2,0
9,0
122,0
14,0
3,1
10,0
223,0
2,0
49,0
104,0
227,0
87,0
36,0
8,0
127,0
2,0
8,0
514,0
2,0
138,0
85,0
2,0
194,0
5,1
5,0
2,0
1,1
19,0
45,0
11,0
4,1
15,1
4,0
63,0
46,0
117,0
4,0
585,0
43,0
189,0
2,1
29,0
271,0
10,0
10,0
7,0
4,0
84,0
17,0
7,0
26,0
46,1
27,0
96,0
435,0
145,0
74,0
2,0
20,0
112,0
23,0
4,0
17,0
369,0
9,0
2,0
21,0
4,0
88,1
17,0
4,0
5,0
142,0
42,0
11,0
7,0
115,0
4,0
3,1
5,0
163,0
10,0
103,0
4,0
595,0
1,0
104,0
201,0
6,1
168,0
3,0
8,0
11,0
81,0
8,0
147,0
2,0
138,0
82,0
518,0
34,0
62,0
8,0
101,0
44,0
129,0
2,1
20,0
2,0
6,1
9,1
4,0
296,0
6,1
2,0
16,0
266,0
105,0
13,0
60,0
15,0
2,0
3,1
2,0
89,0
5,0
17,0
3,0
3,0
64,0
62,1
9,0
66,0
11,0
85,0
6,0
2,0
4,0
51,0
6,1
6,0
6,1
2,0
55,0
43,0
433,0
22,0
11,0
20,0
6,0
242,0
8,0
2,0
3,0
3,0
9,0
17,0
8,0
2,1
10,0
48,0
228,0
9,0
3,1
4,0
83,0
4,0
4,0
1,0
71,0
47,0
6,1
2,0
61,0
3,0
22,0
33,0
122,0
47,0
2,0
177,0
4,0
7,0
3,1
4,0
95,0
248,0
210,0
254,0
11,0
129,0
13,0
43,0
459,0
44,0
2,0
21,0
167,0
2,1
215,0
5,1
69,0
14,0
2,0
19,0
66,0
194,0
9,0
6,1
67,0
123,0
122,0
87,0
144,0
2,0
4,0
8,0
3,1
4,0
305,0
17,0
133,0
299,0
2,0
19,0
5,0
3,0
8,0
30,1
12,0
6,1
129,0
103,0
73,0
22,0
10,0
2,0
6,1
7,0
4,0
118,0
2,1
2,0
5,0
69,0
84,0
4,0
6,1
7,1
2,1
4,1
137,0
379,0
7,0
2,0
25,0
18,0
2,0
25,0
167,0
35,0
87,0
12,0
315,0
67,1
3,0
193,0
3,1
129,0
6,1
6,0
3,0
2,1
77,0
34,0
2,1
28,0
99,0
556,0
29,0
57,0
15,0
52,0
10,0
87,0
40,0
40,0
96,1
178,0
167,0
12,0
13,0
26,0
275,0
834,1
8,1
55,0
2,1
136,0
15,0
19,0
42,0
6,0
98,0
16,0
6,1
3,0
43,1
35,0
11,0
6,0
68,0
176,0
36,0
114,0
14,0
327,0
103,0
35,0
4,0
8,0
56,0
50,0
169,0
122,0
42,0
9,0
133,1
50,0
66,0
58,0
69,0
82,0
48,0
47,0
5,0
69,1
131,0
79,0
114,0
44,0
2,1
317,0
22,0
184,0
4,0
92,0
6,1
2,1
2,0
4,0
3,1
23,0
54,0
4,0
8,0
2,0
33,0
205,0
136,1
5,0
200,0
10,0
34,0
2,1
9,0
221,1
8,0
102,0
90,1
219,0
17,0
9,0
20,0
2,1
2,1
2,1
162,0
81,0
139,0
392,0
4,0
27,0
3,0
1,1
10,1
16,0
18,0
6,1
3,0
5,1
28,0
26,0
27,0
4,1
8,0
205,0
83,0
66,0
2,1
44,0
4,0
2,0
13,0
2,0
6,1
9,0
15,0
3,1
3,0
41,0
5,0
18,0
6,1
4,0
5,0
39,1
2,0
2,0
18,0
162,0
94,0
16,1
11,0
44,0
59,0
2,1
7,0
1,0
98,0
4,0
55,0
198,0
91,0
6,1
12,0
3,0
13,0
3,0
8,0
83,0
80,0
13,0
6,0
3,1
177,0
63,0
72,0
16,0
4,0
66,0
23,1
8,0
33,0
484,0
2,0
106,0
420,0
109,0
6,0
63,0
124,0
172,0
7,0
185,0
104,0
6,0
25,0
33,0
2,1
115,0
199,0
81,0
76,0
2,1
73,0
373,0
9,1
6,1
5,0
76,0
136,0
183,0
288,0
36,0
341,1
238,0
1,1
207,0
55,0
341,0
2,0
4,0
22,0
66,0
28,0
2,1
8,0
1,1
2,0
10,0
2,1
13,0
2,0
74,0
5,0
374,0
3,0
221,0
10,0
58,0
8,1
4,0
5,0
77,0
2,0
6,0
10,0
21,0
22,0
3,1
24,0
2,0
215,0
41,0
1,0
305,0
94,0
3,0
75,0
3,0
16,0
281,0
13,1
61,0
8,0
119,0
28,0
103,0
11,0
59,0
54,0
141,0
9,0
36,0
158,0
6,0
2,1
83,0
43,0
3,0
32,0
33,0
312,0
303,0
34,0
384,0
108,0
8,1
43,0
6,0
90,0
6,1
31,0
95,0
2,0
593,0
1,0
51,0
3,0
1,1
136,0
245,0
29,0
143,0
10,0
29,0
176,0
37,0
6,0
134,0
7,1
4,0
4,0
4,1
2,0
3,0
28,0
16,0
203,0
2,1
53,0
2,1
65,0
17,0
1,0
3,0
27,0
91,0
64,0
112,0
5,0
187,0
166,0
172,0
282,0
2,0
20,0
152,0
2,1
4,0
8,1
56,0
4,0
58,0
351,0
30,1
140,0
6,0
201,0
30,1
4,0
6,0
94,0
94,0
4,0
113,0
10,0
50,0
86,0
21,0
5,0
2,0
218,0
18,0
10,1
1,0
77,0
5,0
147,0
39,0
10,0
32,0
23,0
94,0
3,0
2,0
2,1
207,0
172,0
10,0
106,0
49,0
8,1
57,0
12,0
189,0
106,0
47,0
124,0
8,0
7,0
100,0
113,0
1,0
8,0
86,0
110,0
203,0
28,0
6,0
6,1
4,0
132,0
5,1
216,0
31,0
113,0
3,0
2,1
547,0
247,0
2,1
17,0
60,1
7,1
2,1
77,0
6,1
97,0
15,0
33,1
26,0
9,0
6,1
81,0
2,0
4,0
169,0
7,0
2,0
5,1
220,1
7,0
59,0
88,0
6,0
4,1
2,0
24,0
37,1
2,1
12,0
5,0
4,1
4,0
55,0
81,0
13,0
8,0
38,0
19,0
2,0
19,0
1,0
2,0
15,0
19,0
175,0
5,0
35,0
5,0
69,0
145,0
17,0
32,0
368,0
516,1
4,0
656,0
463,0
79,0
42,0
202,0
12,0
2,0
32,0
6,1
1,1
2,1
292,0
53,0
4,0
56,0
9,0
5,1
245,0
19,0
6,0
2,0
15,0
16,0
46,0
33,0
137,0
54,0
6,0
594,0
6,1
6,1
97,0
6,0
299,0
1,0
50,0
189,0
420,0
16,0
31,0
2,1
10,0
20,0
6,1
44,0
4,0
6,0
56,0
94,0
267,0
4,0
28,0
2,1
1,0
144,1
102,0
35,0
89,0
268,0
2,0
2,0
17,0
2,0
2,1
9,0
129,0
6,1
41,0
62,0
567,0
214,0
69,0
3,0
17,0
78,0
108,0
14,0
18,0
10,0
5,0
423,0
2,1
245,0
29,0
3,0
10,0
5,0
2,0
15,0
31,0
14,0
2,0
16,0
130,0
8,0
2,1
2,0
4,0
3,0
4,0
3,0
6,0
2,0
79,0
92,0
109,0
2,0
29,0
6,1
14,0
35,1
3,0
182,0
3,1
14,0
269,0
14,0
14,0
15,0
4,1
80,0
2,1
61,0
3,1
5,0
18,0
2,0
2,1
3,0
45,0
20,0
9,0
6,1
2,0
63,0
98,0
8,1
2,1
106,0
2,1
4,0
7,0
28,1
30,0
6,0
114,0
2,1
2,0
285,0
24,0
109,0
20,0
2,1
33,0
744,0
10,0
1,1
4,0
7,0
30,0
10,0
49,0
3,0
3,0
7,0
5,0
184,0
60,1
7,1
33,0
4,0
25,0
32,0
50,0
3,0
3,0
3,0
388,0
4,0
198,0
110,0
58,1
61,0
6,1
286,0
6,0
1,1
15,0
5,0
18,0
2,0
41,0
4,0
2,0
10,0
3,0
3,0
8,0
62,0
2,1
183,0
226,0
15,0
2,1
157,0
1,0
3,0
17,0
6,1
143,0
9,0
17,0
19,0
1,1
7,0
2,0
116,0
20,0
21,0
79,0
8,1
227,0
47,0
8,0
58,0
2,1
14,0
8,0
7,1
14,0
3,0
174,0
3,0
22,0
188,0
68,0
14,1
2,0
56,0
6,1
54,0
2,0
5,0
12,0
2,1
2,0
23,0
3,0
28,0
2,0
95,0
327,0
2,1
22,0
93,0
50,0
3,0
172,1
7,1
4,0
28,0
7,0
14,0
2,0
198,0
113,0
95,0
189,0
4,0
13,0
34,0
4,0
2,1
8,0
78,0
147,1
2,1
5,0
102,0
2,0
2,0
27,1
4,0
35,0
3,1
2,1
142,0
171,1
160,0
13,0
27,0
3,0
11,0
135,0
4,0
342,0
240,0
3,0
4,0
12,0
8,0
2,0
7,0
29,0
7,0
46,0
6,1
61,0
16,0
9,0
2,0
2,0
3,0
3,0
1,1
12,0
6,0
4,0
42,0
159,1
2,0
28,0
17,1
5,0
335,0
11,0
255,0
19,0
83,0
107,0
101,0
29,0
10,0
2,1
106,0
5,0
279,0
32,0
451,0
144,0
48,0
22,0
120,0
86,0
10,0
7,0
10,1
43,0
61,0
4,0
7,1
77,0
11,0
100,0
18,0
12,0
4,0
20,0
4,0
15,0
44,0
2,1
1,0
27,0
127,0
129,0
44,0
17,0
586,0
2,1
5,0
9,0
60,0
29,0
3,0
319,0
8,0
4,0
48,0
32,0
3,0
75,0
481,0
76,0
8,0
267,0
196,0
102,0
90,0
230,0
13,0
7,0
3,0
6,0
16,0
6,1
173,0
2,0
57,0
40,0
201,0
55,0
101,0
14,0
66,0
2,1
3,0
262,0
23,0
3,0
55,0
5,0
2,1
341,0
100,0
167,0
492,0
2,0
3,0
4,0
4,0
12,0
15,0
11,0
387,1
77,0
70,0
3,0
198,0
28,0
32,0
7,0
2,1
150,0
40,0
4,0
70,0
2,0
2,0
115,0
57,0
8,0
69,0
360,0
43,0
163,0
2,0
9,0
290,0
2,1
2,0
3,0
8,0
47,0
106,0
20,0
4,1
27,0
10,0
186,0
62,0
2,0
21,0
2,0
4,0
102,0
6,1
13,0
2,1
5,0
456,0
82,0
5,0
12,0
54,0
2,0
6,1
1,0
169,0
66,0
44,0
5,1
4,0
177,0
2,0
188,0
3,1
282,0
3,1
10,0
3,1
176,0
45,0
3,0
8,0
65,0
14,0
11,0
2,0
10,0
2,0
3,0
392,0
5,1
5,0
695,0
47,0
239,0
16,0
77,0
17,0
9,0
69,0
51,0
3,0
537,0
2,0
60,0
16,1
9,0
3,1
3,0
149,0
18,0
4,0
20,0
5,0
94,0
42,0
29,0
11,0
4,0
34,0
4,0
112,0
60,0
146,0
2,0
137,1
7,1
26,0
178,0
2,1
3,0
5,0
68,0
2,1
204,0
66,0
806,0
6,1
14,1
22,1
103,0
48,0
96,0
155,0
182,0
15,0
333,0
2,0
8,0
10,0
2,0
2,0
4,0
50,0
67,1
112,0
2,0
315,0
130,0
2,0
16,0
2,0
155,0
7,1
3,0
60,0
3,0
68,0
3,0
29,0
2,0
671,0
8,0
10,0
10,0
1,1
4,0
2,0
8,0
47,0
11,1
52,0
5,0
46,0
46,0
30,0
80,0
174,0
5,0
138,0
4,0
36,0
2,0
126,0
89,0
7,0
3,0
114,0
19,0
47,0
256,0
4,0
136,0
18,0
30,0
4,0
3,0
84,1
3,0
4,0
214,0
8,0
34,0
366,0
6,1
35,0
15,0
142,0
2,0
65,0
60,0
132,1
226,0
2,1
216,0
64,0
304,0
6,1
45,0
6,1
2,1
2,0
16,0
3,0
6,1
3,1
317,0
7,0
9,0
9,0
44,0
3,0
2,0
4,0
341,0
14,0
4,1
2,1
30,0
2,1
6,0
62,0
2,0
48,0
47,1
214,0
3,0
131,0
246,0
3,0
285,0
34,0
128,0
9,0
45,0
2,0
2,1
99,0
6,0
112,0
89,1
81,0
2,1
2,0
101,0
163,0
16,0
23,0
6,0
154,0
4,1
33,0
2,1
35,1
49,0
4,0
9,0
2,0
5,0
137,0
6,0
245,0
2,0
10,0
2,0
119,0
3,1
170,0
6,0
9,0
7,0
4,0
2,0
143,0
376,0
67,1
2,0
16,0
26,0
151,0
4,0
2,0
2,1
95,0
112,0
1,1
4,0
13,0
63,0
3,1
3,0
235,0
43,0
2,0
85,0
136,0
259,1
249,0
6,1
40,0
1,0
27,0
23,1
13,0
101,0
139,0
161,0
10,0
9,0
4,1
7,1
165,1
2,0
22,0
20,0
52,0
34,0
2,1
46,1
135,0
4,0
21,0
130,0
2,0
439,0
78,0
3,0
2,0
4,0
15,0
202,0
45,0
193,0
1,1
6,1
185,0
2,1
126,0
3,0
16,0
8,1
74,0
128,0
6,1
6,1
111,0
127,0
1,0
3,0
28,0
3,0
2,1
1,0
3,1
3,0
2,0
98,0
3,0
4,0
184,0
217,0
16,0
2,1
5,0
145,0
147,0
81,0
5,0
84,0
50,0
101,0
1,0
18,1
69,0
130,0
4,1
276,0
2,1
2,1
21,0
4,0
77,0
4,1
25,0
19,0
183,0
127,0
120,0
1,1
31,0
131,0
5,1
3,0
6,0
8,0
60,0
2,1
74,1
9,0
184,0
103,0
6,0
379,0
6,1
5,0
54,0
125,0
2,1
403,0
25,1
130,0
5,1
4,0
214,0
7,0
13,0
4,0
236,0
50,0
3,0
73,0
159,0
2,0
15,0
4,0
4,0
27,0
11,0
22,0
48,0
4,0
79,0
3,1
2,1
6,0
28,0
5,1
2,0
66,0
3,0
97,0
19,0
3,0
54,0
2,1
6,1
4,0
2,1
3,1
244,0
212,0
123,0
4,0
18,0
5,0
200,0
28,0
363,0
8,0
3,0
44,0
3,0
412,0
6,0
67,0
13,0
45,1
6,0
161,0
531,0
61,0
12,0
40,0
20,0
3,0
21,0
56,0
11,0
234,0
3,0
2,0
37,0
5,0
15,0
116,0
12,0
5,0
133,0
68,0
2,0
11,0
45,0
100,0
181,0
58,0
19,0
174,0
294,0
14,0
15,0
15,0
2,0
63,0
56,0
41,0
24,0
2,1
5,0
37,0
3,0
67,0
10,0
34,0
111,0
52,0
4,1
64,0
49,0
3,0
2,1
8,0
2,0
16,0
22,0
24,0
47,0
18,0
26,0
3,1
3,1
35,0
26,1
21,0
3,1
4,1
6,0
57,0
2,0
151,0
74,0
424,1
8,0
2,1
2,1
16,0
2,0
2,0
6,1
6,0
79,0
17,0
2,1
3,0
6,1
109,0
5,0
1,1
7,0
124,0
2,0
3,0
129,0
392,0
73,0
3,0
341,0
25,0
35,0
8,0
18,0
16,0
9,0
27,0
5,0
122,0
46,0
118,0
3,1
1,0
58,0
62,0
59,0
12,0
5,0
2,1
34,0
23,0
5,0
2,1
2,0
8,0
2,0
277,0
6,1
6,1
19,0
12,0
4,0
123,1
32,0
3,0
195,0
45,0
39,0
34,0
133,0
93,0
97,0
6,1
10,0
8,0
4,0
2,1
44,0
225,0
1,1
102,0
8,0
2,1
2,1
37,0
6,1
1,1
10,0
4,0
47,0
15,0
2,0
147,0
12,0
138,0
48,0
17,0
14,1
203,0
22,0
10,0
117,0
493,0
13,1
6,0
38,0
8,1
430,0
41,0
133,0
15,0
7,0
2,0
130,0
189,0
2,0
8,0
2,1
4,0
2,0
37,0
35,0
2,1
111,0
119,0
15,1
13,0
2,0
58,0
203,0
4,0
4,0
4,0
160,0
85,0
212,0
2,0
553,0
56,0
2,0
4,0
107,0
6,1
6,1
4,0
18,1
8,1
